idLobbyGame,idPlayer,idRoom,qtKill,qtAssist,qtDeath,qtHs,qtBombeDefuse,qtBombePlant,qtTk,qtTkAssist,qt1Kill,qt2Kill,qt3Kill,qt4Kill,qt5Kill,qtPlusKill,qtFirstKill,vlDamage,qtHits,qtShots,qtLastAlive,qtClutchWon,qtRoundsPlayed,descMapName,vlLevel,qtSurvived,qtTrade,qtFlashAssist,qtHitHeadshot,qtHitChest,qtHitStomach,qtHitLeftAtm,qtHitRightArm,qtHitLeftLeg,qtHitRightLeg,flWinner,dtCreatedAt,Op
353769,125,10218,9,4,19,2,0,1,0.0,0.0,3,3,0,0,0,0,0,1329,44.0,288,0.0,0,20,de_mirage,11,1.0,6.0,0.0,4.0,18.0,9.0,4.0,3.0,4.0,2.0,0,2022-02-13 13:27:48,I
353794,127,10243,5,0,17,1,0,1,0.0,0.0,5,0,0,0,0,0,1,558,20.0,374,0.0,0,18,de_inferno,2,1.0,3.0,0.0,1.0,9.0,7.0,0.0,1.0,1.0,1.0,0,2022-02-13 13:27:48,I
353853,132,10302,16,1,18,7,1,1,0.0,0.0,6,5,0,0,0,0,1,2142,64.0,369,2.0,2,24,de_vertigo,18,4.0,4.0,1.0,8.0,35.0,13.0,1.0,5.0,1.0,1.0,0,2022-02-13 13:27:48,I
354553,138,11006,32,2,20,9,1,2,0.0,0.0,7,6,3,1,0,0,7,3699,69.0,394,2.0,2,27,de_mirage,19,5.0,3.0,1.0,11.0,34.0,14.0,1.0,3.0,2.0,4.0,0,2022-02-13 13:27:48,I
354645,140,11099,12,5,19,6,0,1,0.0,0.0,4,1,2,0,0,0,0,1678,51.0,354,0.0,0,23,de_inferno,5,3.0,2.0,0.0,9.0,21.0,12.0,1.0,6.0,1.0,1.0,0,2022-02-13 13:27:48,I
354689,143,11143,19,4,21,9,1,5,0.0,0.0,6,5,1,0,0,0,5,2490,44.0,345,1.0,0,30,de_inferno,9,8.0,3.0,0.0,10.0,22.0,7.0,2.0,3.0,0.0,0.0,1,2022-02-13 13:27:48,I
354722,145,11176,4,2,15,2,0,1,0.0,0.0,4,0,0,0,0,0,0,782,27.0,143,0.0,0,14,de_mirage,0,0.0,2.0,0.0,3.0,16.0,4.0,1.0,1.0,0.0,2.0,0,2022-02-13 13:27:48,I
355535,154,11992,18,6,20,9,0,1,0.0,1.0,6,6,0,0,0,0,2,2414,65.0,489,0.0,0,25,de_mirage,14,5.0,8.0,1.0,13.0,29.0,13.0,0.0,6.0,2.0,2.0,1,2022-02-13 13:27:48,I
356316,160,12774,24,5,19,10,2,1,0.0,0.0,14,2,2,0,0,0,3,2886,74.0,540,4.0,2,29,de_mirage,9,6.0,4.0,0.0,10.0,35.0,12.0,1.0,6.0,7.0,3.0,0,2022-02-13 13:27:48,I
356395,161,12853,24,3,17,13,1,1,0.0,0.0,6,4,2,1,0,0,4,2951,91.0,694,1.0,1,25,de_train,7,7.0,4.0,0.0,15.0,36.0,18.0,4.0,7.0,7.0,4.0,1,2022-02-13 13:27:48,I
356584,163,13042,8,4,19,3,0,4,0.0,0.0,8,0,0,0,0,0,0,1343,36.0,251,0.0,0,24,de_vertigo,0,5.0,5.0,0.0,5.0,18.0,8.0,2.0,2.0,1.0,0.0,0,2022-02-13 13:27:48,I
356660,166,13119,14,1,9,6,0,0,0.0,0.0,4,5,0,0,0,0,4,1617,55.0,283,0.0,1,13,de_inferno,7,4.0,1.0,0.0,7.0,25.0,12.0,1.0,4.0,3.0,3.0,0,2022-02-13 13:27:48,I
356715,168,13174,18,2,22,13,0,2,0.0,0.0,8,5,0,0,0,0,4,2294,46.0,326,0.0,0,25,de_dust2,18,3.0,1.0,0.0,16.0,18.0,8.0,0.0,2.0,1.0,1.0,0,2022-02-13 13:27:48,I
356922,174,13382,16,4,19,6,0,1,1.0,0.0,11,1,1,0,0,0,0,2092,54.0,542,1.0,1,27,de_vertigo,12,7.0,2.0,0.0,8.0,27.0,9.0,1.0,6.0,2.0,1.0,1,2022-02-13 13:27:48,I
356961,178,13421,0,0,3,0,0,2,0.0,0.0,0,0,0,0,0,0,0,84,4.0,152,0.0,1,5,de_inferno,6,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2022-02-13 13:27:48,I
357129,182,13590,12,2,20,2,0,2,0.0,0.0,7,1,1,0,0,0,2,1445,53.0,407,0.0,0,25,de_mirage,4,5.0,3.0,1.0,4.0,20.0,18.0,3.0,3.0,4.0,1.0,0,2022-02-13 13:27:48,I
357292,187,13753,13,8,15,7,0,1,0.0,0.0,2,4,1,0,0,0,1,2063,54.0,1005,1.0,1,23,de_inferno,10,7.0,2.0,1.0,7.0,20.0,9.0,2.0,5.0,4.0,7.0,1,2022-02-13 13:27:48,I
357390,188,13852,19,5,18,11,0,2,0.0,0.0,7,3,2,0,0,0,2,2573,53.0,419,0.0,0,27,de_mirage,20,9.0,2.0,2.0,13.0,21.0,9.0,0.0,7.0,1.0,2.0,1,2022-02-13 13:27:48,I
357990,192,14458,5,3,19,1,0,2,0.0,0.0,3,1,0,0,0,0,0,933,38.0,452,1.0,0,24,de_inferno,2,4.0,7.0,0.0,2.0,28.0,3.0,1.0,3.0,0.0,1.0,0,2022-02-13 13:27:48,I
358078,193,14546,18,3,19,9,0,1,0.0,0.0,11,2,1,0,0,0,1,2287,55.0,357,0.0,0,24,de_nuke,18,5.0,2.0,0.0,10.0,28.0,10.0,1.0,5.0,1.0,0.0,0,2022-02-13 13:27:48,I
358087,195,14555,13,4,23,6,0,1,0.0,0.0,8,1,1,0,0,0,3,1892,49.0,456,0.0,0,29,de_inferno,14,6.0,5.0,0.0,7.0,15.0,17.0,2.0,3.0,3.0,2.0,1,2022-02-13 13:27:48,I
358314,201,14783,11,0,14,4,1,1,0.0,0.0,6,1,1,0,0,0,1,1243,20.0,331,1.0,1,25,de_inferno,12,9.0,1.0,0.0,4.0,7.0,4.0,1.0,2.0,1.0,1.0,1,2022-02-13 13:27:48,I
358570,202,15039,16,3,7,6,1,0,0.0,0.0,4,6,0,0,0,0,2,1947,39.0,342,2.0,1,17,de_inferno,11,8.0,4.0,0.0,8.0,13.0,12.0,0.0,1.0,3.0,2.0,1,2022-02-13 13:27:48,I
358673,205,15142,14,2,22,4,1,2,0.0,0.0,8,3,0,0,0,0,1,2088,65.0,489,1.0,1,30,de_mirage,16,7.0,2.0,0.0,7.0,28.0,19.0,2.0,4.0,2.0,3.0,0,2022-02-13 13:27:48,I
359291,212,15762,28,3,22,12,0,2,0.0,1.0,8,7,2,0,0,0,1,3387,87.0,481,1.0,0,35,de_dust2,10,12.0,4.0,0.0,16.0,32.0,22.0,2.0,10.0,2.0,3.0,0,2022-02-13 13:27:48,I
359584,216,16057,29,3,11,11,1,0,0.0,0.0,6,6,2,0,1,0,4,3380,93.0,453,0.0,0,20,de_vertigo,20,8.0,4.0,1.0,13.0,46.0,15.0,4.0,10.0,1.0,4.0,1,2022-02-13 13:27:48,I
359676,218,16150,17,4,24,7,0,1,0.0,0.0,12,1,1,0,0,0,2,2483,65.0,615,1.0,1,34,de_mirage,6,9.0,8.0,1.0,14.0,22.0,16.0,3.0,5.0,2.0,3.0,1,2022-02-13 13:27:48,I
350053,222,6491,9,0,18,2,0,1,0.0,0.0,7,1,0,0,0,0,2,929,26.0,141,1.0,1,19,de_mirage,6,0.0,1.0,0.0,4.0,12.0,4.0,1.0,0.0,2.0,3.0,0,2022-02-13 13:27:48,I
359723,223,16197,18,4,21,8,0,2,0.0,1.0,6,6,0,0,0,0,5,2405,70.0,571,0.0,0,27,de_inferno,7,6.0,0.0,0.0,8.0,28.0,15.0,5.0,10.0,3.0,1.0,0,2022-02-13 13:27:48,I
359725,224,16199,14,1,12,6,0,6,0.0,0.0,9,1,1,0,0,0,0,1491,39.0,465,0.0,0,24,de_mirage,0,12.0,1.0,0.0,7.0,13.0,9.0,3.0,3.0,1.0,3.0,1,2022-02-13 13:27:48,I
360358,231,16835,21,2,22,12,0,4,0.0,0.0,10,4,1,0,0,0,1,2639,65.0,518,0.0,0,29,de_vertigo,11,8.0,3.0,1.0,14.0,34.0,9.0,3.0,5.0,0.0,0.0,1,2022-02-13 13:27:48,I
360450,233,16928,11,0,17,6,0,3,0.0,1.0,7,2,0,0,0,0,1,1237,25.0,383,1.0,1,20,de_inferno,10,2.0,1.0,0.0,7.0,7.0,1.0,1.0,7.0,0.0,2.0,0,2022-02-13 13:27:48,I
533362,234,16929,24,2,16,12,1,0,0.0,1.0,14,5,0,0,0,0,4,3079,81.0,532,2.0,2,29,de_mirage,10,11.0,3.0,1.0,16.0,39.0,12.0,5.0,1.0,4.0,4.0,1,2022-02-13 13:27:48,I
360498,236,16976,7,4,23,2,0,0,0.0,0.0,4,0,1,0,0,0,0,1241,40.0,401,0.0,0,27,de_dust2,4,4.0,3.0,0.0,4.0,24.0,4.0,1.0,2.0,3.0,2.0,0,2022-02-13 13:27:48,I
360619,239,17100,20,5,21,4,0,0,0.0,0.0,9,4,1,0,0,0,3,2638,76.0,508,0.0,0,30,de_ancient,12,9.0,2.0,0.0,4.0,36.0,22.0,1.0,5.0,5.0,3.0,1,2022-02-13 13:27:48,I
360725,240,17207,15,5,21,6,0,1,0.0,0.0,6,3,1,0,0,0,4,2251,69.0,600,0.0,0,27,de_inferno,10,6.0,3.0,0.0,10.0,25.0,23.0,2.0,4.0,2.0,3.0,1,2022-02-13 13:27:48,I
360729,241,17211,21,3,9,7,2,2,0.0,0.0,3,6,2,0,0,0,1,2485,71.0,338,0.0,0,19,de_mirage,0,10.0,2.0,0.0,7.0,32.0,23.0,0.0,3.0,2.0,4.0,1,2022-02-13 13:27:48,I
360741,244,17223,11,0,18,5,0,2,0.0,1.0,5,3,0,0,0,0,0,1150,29.0,222,0.0,1,20,de_mirage,3,2.0,2.0,0.0,6.0,9.0,10.0,1.0,0.0,2.0,1.0,0,2022-02-13 13:27:48,I
360846,247,17328,18,3,18,10,0,1,0.0,0.0,7,1,3,0,0,0,1,2821,65.0,564,0.0,0,25,de_inferno,7,7.0,2.0,0.0,15.0,35.0,5.0,4.0,2.0,2.0,2.0,1,2022-02-13 13:27:48,I
361520,255,18005,24,3,16,11,0,1,0.0,0.0,5,8,1,0,0,0,3,2937,67.0,428,1.0,1,25,de_mirage,12,8.0,1.0,1.0,11.0,33.0,12.0,1.0,5.0,5.0,0.0,1,2022-02-13 13:27:48,I
361964,263,18453,16,4,14,3,0,1,1.0,0.0,5,4,1,0,0,0,7,2040,45.0,287,0.0,1,20,de_mirage,20,5.0,4.0,1.0,4.0,19.0,15.0,2.0,3.0,1.0,1.0,1,2022-02-13 13:27:48,I
362082,264,18573,18,4,24,4,1,0,0.0,0.0,7,4,1,0,0,0,4,2193,46.0,269,1.0,1,30,de_dust2,9,5.0,4.0,0.0,5.0,21.0,8.0,1.0,6.0,2.0,3.0,0,2022-02-13 13:27:48,I
362349,268,18840,38,2,11,15,1,3,0.0,0.0,7,8,5,0,0,0,5,4304,98.0,582,2.0,2,25,de_mirage,11,12.0,0.0,0.0,19.0,39.0,18.0,4.0,8.0,6.0,4.0,1,2022-02-13 13:27:48,I
362700,272,19192,18,5,9,8,0,0,0.0,1.0,8,3,1,0,0,0,3,2318,63.0,388,1.0,1,17,de_mirage,7,7.0,1.0,2.0,9.0,28.0,19.0,0.0,1.0,1.0,5.0,1,2022-02-13 13:27:48,I
362744,274,19236,17,6,21,10,0,1,0.0,0.0,4,3,1,1,0,0,1,2520,72.0,361,0.0,0,27,de_dust2,11,6.0,2.0,0.0,11.0,27.0,18.0,1.0,6.0,3.0,6.0,0,2022-02-13 13:27:48,I
362755,275,19247,15,5,18,5,2,0,0.0,0.0,13,1,0,0,0,0,3,2169,60.0,528,1.0,1,26,de_vertigo,10,7.0,3.0,0.0,9.0,33.0,10.0,1.0,4.0,2.0,1.0,0,2022-02-13 13:27:48,I
362762,276,19254,11,3,21,4,0,2,0.0,0.0,9,1,0,0,0,0,2,1459,41.0,371,0.0,0,29,de_dust2,4,8.0,6.0,1.0,4.0,16.0,14.0,1.0,2.0,1.0,3.0,1,2022-02-13 13:27:48,I
362859,278,19353,14,2,17,9,0,0,0.0,0.0,6,1,2,0,0,0,3,2031,49.0,373,0.0,0,19,de_inferno,0,2.0,1.0,0.0,12.0,23.0,6.0,1.0,4.0,2.0,1.0,0,2022-02-13 13:27:48,I
363192,283,19686,38,5,25,16,2,0,0.0,1.0,14,7,2,1,0,0,6,4840,146.0,876,0.0,0,35,de_mirage,9,10.0,2.0,0.0,19.0,55.0,37.0,5.0,15.0,5.0,10.0,1,2022-02-13 13:27:48,I
363246,285,19741,6,0,18,1,0,2,0.0,0.0,4,1,0,0,0,0,1,763,18.0,188,1.0,0,21,de_dust2,9,2.0,2.0,0.0,2.0,9.0,3.0,1.0,2.0,1.0,0.0,0,2022-02-13 13:27:48,I
363638,290,20137,15,6,22,4,0,2,0.0,0.0,6,3,1,0,0,0,1,2186,67.0,526,0.0,0,28,de_mirage,9,6.0,3.0,0.0,7.0,33.0,15.0,1.0,2.0,2.0,7.0,1,2022-02-13 13:27:48,I
363658,292,20157,21,4,22,11,0,0,0.0,0.0,9,6,0,0,0,0,4,2646,58.0,425,0.0,0,30,de_mirage,9,8.0,3.0,1.0,13.0,27.0,9.0,0.0,3.0,0.0,6.0,0,2022-02-13 13:27:48,I
363674,293,20173,12,2,19,5,0,3,0.0,1.0,10,1,0,0,0,0,2,1542,28.0,305,0.0,0,28,de_inferno,14,9.0,1.0,0.0,5.0,13.0,4.0,0.0,3.0,2.0,1.0,0,2022-02-13 13:27:48,I
363687,296,20186,13,2,20,5,1,1,0.0,0.0,6,2,1,0,0,0,2,1951,58.0,461,2.0,2,27,de_dust2,11,5.0,4.0,0.0,7.0,31.0,9.0,0.0,5.0,4.0,2.0,0,2022-02-13 13:27:48,I
363726,297,20226,17,1,10,7,0,0,0.0,0.0,10,2,1,0,0,0,1,1659,46.0,403,0.0,0,21,de_inferno,10,11.0,3.0,2.0,9.0,21.0,11.0,2.0,1.0,1.0,1.0,1,2022-02-13 13:27:48,I
