idLobbyGame,idPlayer,idRoom,qtKill,qtAssist,qtDeath,qtHs,qtBombeDefuse,qtBombePlant,qtTk,qtTkAssist,qt1Kill,qt2Kill,qt3Kill,qt4Kill,qt5Kill,qtPlusKill,qtFirstKill,vlDamage,qtHits,qtShots,qtLastAlive,qtClutchWon,qtRoundsPlayed,descMapName,vlLevel,qtSurvived,qtTrade,qtFlashAssist,qtHitHeadshot,qtHitChest,qtHitStomach,qtHitLeftAtm,qtHitRightArm,qtHitLeftLeg,qtHitRightLeg,flWinner,dtCreatedAt,Op
533363,1,1,5,1,16,2,0,0,0.0,0.0,3,1,0,0,0,0,1,911,25.0,212,0.0,0,17,de_mirage,10,1.0,2.0,0.0,3.0,13.0,4.0,2.0,2.0,1.0,0.0,0,2022-02-14 13:27:48,I
533377,2,15,9,4,26,4,0,4,0.0,0.0,5,2,0,0,0,0,4,1455,40.0,282,0.0,0,27,de_vertigo,2,1.0,3.0,0.0,5.0,12.0,14.0,0.0,6.0,3.0,0.0,1,2022-02-14 13:27:48,I
533403,3,41,33,7,19,16,2,2,0.0,0.0,9,7,2,1,0,0,5,3971,97.0,613,0.0,0,29,de_vertigo,14,10.0,1.0,0.0,21.0,42.0,19.0,3.0,8.0,2.0,2.0,1,2022-02-14 13:27:48,I
533475,4,113,6,0,17,3,0,1,0.0,0.0,3,0,1,0,0,0,0,713,17.0,140,0.0,0,19,de_mirage,0,2.0,1.0,0.0,3.0,6.0,3.0,0.0,3.0,1.0,1.0,0,2022-02-14 13:27:48,I
533479,5,117,17,3,18,10,1,3,0.0,0.0,5,3,2,0,0,0,0,2207,64.0,379,1.0,1,23,de_dust2,2,4.0,2.0,0.0,15.0,25.0,15.0,3.0,4.0,2.0,0.0,0,2022-02-14 13:27:48,I
533488,6,126,18,6,18,7,0,0,0.0,0.0,5,4,0,0,1,0,4,2805,84.0,448,1.0,1,25,de_vertigo,10,6.0,4.0,1.0,8.0,47.0,21.0,0.0,6.0,1.0,1.0,0,2022-02-14 13:27:48,I
533514,7,152,10,8,22,5,0,6,0.0,0.0,6,2,0,0,0,0,1,2061,61.0,362,1.0,1,30,de_inferno,5,7.0,4.0,0.0,9.0,21.0,14.0,3.0,6.0,3.0,5.0,1,2022-02-14 13:27:48,I
533524,8,162,6,5,25,1,0,1,0.0,0.0,2,2,0,0,0,0,1,1362,43.0,292,0.0,0,30,de_vertigo,0,5.0,6.0,1.0,2.0,15.0,14.0,3.0,3.0,3.0,3.0,0,2022-02-14 13:27:48,I
533554,9,192,34,0,19,14,1,5,0.0,1.0,14,6,1,0,1,0,3,3289,74.0,426,1.0,1,30,de_train,11,10.0,0.0,0.0,17.0,34.0,7.0,3.0,7.0,2.0,4.0,0,2022-02-14 13:27:48,I
533862,10,500,22,4,20,11,1,2,0.0,0.0,4,4,2,1,0,0,1,2769,65.0,447,0.0,0,26,de_mirage,20,5.0,6.0,1.0,15.0,27.0,13.0,2.0,4.0,0.0,4.0,1,2022-02-14 13:27:48,I
534412,11,1050,21,5,25,9,1,0,0.0,0.0,11,2,2,0,0,0,3,3017,81.0,810,1.0,1,35,de_overpass,17,9.0,5.0,0.0,10.0,32.0,22.0,2.0,9.0,1.0,5.0,0,2022-02-14 13:27:48,I
534430,12,1068,39,3,15,18,1,3,0.0,0.0,11,5,3,0,0,0,5,4302,115.0,541,1.0,0,28,de_mirage,9,9.0,1.0,0.0,24.0,51.0,21.0,2.0,11.0,3.0,3.0,1,2022-02-14 13:27:48,I
534447,13,1085,9,4,20,4,0,1,0.0,0.0,7,1,0,0,0,0,0,1515,60.0,338,0.0,0,23,de_inferno,0,3.0,2.0,0.0,5.0,32.0,15.0,1.0,6.0,1.0,0.0,0,2022-02-14 13:27:48,I
534476,14,1114,10,5,22,1,0,0,0.0,0.0,6,2,0,0,0,0,2,1473,54.0,376,0.0,0,26,de_inferno,3,4.0,6.0,0.0,2.0,15.0,20.0,5.0,3.0,5.0,4.0,0,2022-02-14 13:27:48,I
534488,15,1126,17,3,22,7,0,2,0.0,0.0,6,4,1,0,0,0,3,2448,62.0,471,0.0,0,28,de_dust2,7,6.0,4.0,1.0,7.0,23.0,14.0,2.0,9.0,4.0,3.0,1,2022-02-14 13:27:48,I
534492,16,1130,16,2,10,8,0,0,0.0,0.0,7,1,1,1,0,0,1,1930,33.0,141,0.0,0,20,de_inferno,10,10.0,3.0,0.0,10.0,14.0,4.0,3.0,2.0,0.0,0.0,1,2022-02-14 13:27:48,I
534497,18,1135,8,6,5,2,0,1,0.0,0.0,2,3,0,0,0,0,0,1168,20.0,82,0.0,0,10,de_mirage,9,5.0,1.0,0.0,2.0,9.0,5.0,0.0,0.0,3.0,1.0,1,2022-02-14 13:27:48,I
534533,19,1171,27,3,20,8,0,1,0.0,0.0,6,3,5,0,0,0,2,3762,88.0,497,2.0,2,29,de_inferno,18,8.0,4.0,1.0,9.0,49.0,18.0,4.0,6.0,0.0,2.0,0,2022-02-14 13:27:48,I
535353,20,1991,25,4,16,13,1,2,0.0,2.0,8,7,1,0,0,0,3,3118,53.0,563,0.0,0,28,de_dust2,21,12.0,3.0,2.0,13.0,26.0,8.0,1.0,2.0,2.0,1.0,1,2022-02-14 13:27:48,I
535367,21,2005,14,3,19,3,0,1,0.0,0.0,1,5,1,0,0,0,2,2158,69.0,507,0.0,0,22,de_inferno,6,3.0,2.0,1.0,5.0,23.0,19.0,2.0,15.0,2.0,3.0,0,2022-02-14 13:27:48,I
535513,22,2151,14,5,16,4,0,3,0.0,0.0,7,2,1,0,0,0,3,1934,34.0,184,1.0,0,24,de_mirage,7,7.0,1.0,0.0,5.0,19.0,7.0,1.0,1.0,0.0,1.0,1,2022-02-14 13:27:48,I
535608,23,2246,6,1,19,2,0,0,0.0,2.0,6,0,0,0,0,0,1,833,26.0,238,0.0,0,19,de_train,6,0.0,0.0,0.0,3.0,14.0,5.0,2.0,1.0,0.0,1.0,0,2022-02-14 13:27:48,I
535613,24,2251,11,8,17,5,0,1,0.0,1.0,9,1,0,0,0,0,1,1753,51.0,417,1.0,1,21,de_inferno,6,3.0,1.0,0.0,6.0,27.0,7.0,3.0,6.0,0.0,2.0,0,2022-02-14 13:27:48,I
535742,26,2380,37,2,17,12,0,4,0.0,0.0,8,10,3,0,0,0,3,4093,93.0,479,0.0,0,27,de_nuke,18,10.0,3.0,0.0,16.0,46.0,19.0,2.0,6.0,2.0,2.0,1,2022-02-14 13:27:48,I
535842,27,2480,30,9,28,15,0,1,0.0,0.0,12,3,4,0,0,0,7,3866,79.0,441,1.0,0,36,de_dust2,19,5.0,4.0,0.0,16.0,39.0,9.0,2.0,10.0,2.0,1.0,0,2022-02-14 13:27:48,I
535849,28,2487,10,3,17,5,0,0,0.0,0.0,2,4,0,0,0,0,2,1303,39.0,497,1.0,1,23,de_vertigo,5,5.0,8.0,0.0,8.0,22.0,6.0,0.0,2.0,0.0,1.0,1,2022-02-14 13:27:48,I
535853,29,2491,16,3,20,7,0,2,0.0,0.0,6,5,0,0,0,0,1,2287,70.0,374,0.0,0,23,de_inferno,0,3.0,1.0,0.0,11.0,33.0,12.0,1.0,11.0,1.0,1.0,0,2022-02-14 13:27:48,I
535865,30,2503,27,4,12,13,0,3,0.0,0.0,7,7,2,0,0,0,2,3042,66.0,557,2.0,2,25,de_mirage,17,11.0,3.0,0.0,14.0,28.0,15.0,0.0,7.0,2.0,0.0,1,2022-02-14 13:27:48,I
535895,31,2533,22,2,19,9,1,1,0.0,0.0,3,5,3,0,0,0,2,2827,84.0,400,1.0,1,25,de_mirage,0,5.0,3.0,1.0,12.0,41.0,13.0,4.0,11.0,2.0,1.0,0,2022-02-14 13:27:48,I
535923,32,2561,18,4,14,3,0,2,0.0,1.0,9,4,0,0,0,0,3,2240,71.0,578,0.0,0,25,de_inferno,10,11.0,4.0,0.0,4.0,32.0,16.0,6.0,7.0,4.0,2.0,1,2022-02-14 13:27:48,I
536053,33,2691,18,5,20,10,1,1,0.0,0.0,11,2,1,0,0,0,5,2285,56.0,360,1.0,0,25,de_mirage,16,4.0,2.0,0.0,12.0,22.0,12.0,2.0,7.0,0.0,1.0,0,2022-02-14 13:27:48,I
536239,35,2878,10,1,20,6,0,0,0.0,1.0,8,1,0,0,0,0,1,1524,37.0,255,0.0,0,26,de_mirage,19,6.0,4.0,0.0,7.0,22.0,5.0,1.0,2.0,0.0,0.0,0,2022-02-14 13:27:48,I
536288,36,2927,18,1,16,8,0,0,0.0,0.0,7,4,1,0,0,0,0,2122,55.0,433,0.0,1,23,de_nuke,8,7.0,1.0,0.0,10.0,25.0,13.0,1.0,2.0,3.0,1.0,1,2022-02-14 13:27:48,I
536302,37,2941,13,0,19,5,0,2,0.0,0.0,8,1,1,0,0,0,4,1830,46.0,246,0.0,0,26,de_inferno,13,7.0,0.0,1.0,7.0,23.0,10.0,0.0,2.0,4.0,0.0,0,2022-02-14 13:27:48,I
536374,38,3013,13,5,21,6,0,0,0.0,0.0,8,1,1,0,0,0,2,1993,58.0,314,0.0,0,26,de_train,9,5.0,2.0,0.0,8.0,25.0,15.0,2.0,4.0,3.0,1.0,0,2022-02-14 13:27:48,I
536385,39,3024,12,2,18,10,0,0,0.0,0.0,10,1,0,0,0,0,0,2158,50.0,301,0.0,0,21,de_dust2,9,3.0,1.0,1.0,12.0,19.0,11.0,0.0,5.0,2.0,1.0,0,2022-02-14 13:27:48,I
536406,40,3045,25,3,21,9,0,0,0.0,0.0,7,6,2,0,0,0,2,3222,86.0,679,0.0,0,30,de_overpass,10,9.0,3.0,0.0,13.0,39.0,16.0,0.0,10.0,4.0,4.0,0,2022-02-14 13:27:48,I
536437,41,3076,26,8,11,15,0,0,0.0,0.0,7,3,3,1,0,0,4,3456,81.0,788,0.0,0,21,de_mirage,10,10.0,2.0,0.0,17.0,38.0,11.0,4.0,5.0,2.0,4.0,1,2022-02-14 13:27:48,I
536527,42,3166,15,1,18,8,0,2,0.0,1.0,6,3,1,0,0,0,1,2241,61.0,498,2.0,0,23,de_train,18,3.0,3.0,0.0,10.0,29.0,11.0,7.0,2.0,2.0,0.0,0,2022-02-14 13:27:48,I
536718,43,3357,21,8,12,3,0,1,0.0,0.0,13,0,0,2,0,0,6,2815,101.0,531,0.0,0,20,de_overpass,20,8.0,2.0,0.0,7.0,45.0,25.0,2.0,9.0,10.0,3.0,1,2022-02-14 13:27:48,I
536872,44,3512,36,5,32,12,0,0,0.0,1.0,13,7,3,0,0,0,5,4732,138.0,792,0.0,0,42,de_overpass,19,10.0,6.0,0.0,14.0,56.0,43.0,4.0,7.0,7.0,7.0,0,2022-02-14 13:27:48,I
536911,45,3551,22,3,19,9,0,1,0.0,0.0,9,5,1,0,0,0,5,2575,59.0,384,1.0,2,24,de_overpass,19,4.0,1.0,1.0,9.0,30.0,8.0,0.0,4.0,5.0,3.0,0,2022-02-14 13:27:48,I
536947,46,3587,9,3,18,1,1,0,0.0,0.0,7,1,0,0,0,0,0,1052,36.0,417,1.0,1,24,de_overpass,0,5.0,0.0,1.0,1.0,17.0,9.0,1.0,5.0,1.0,2.0,0,2022-02-14 13:27:48,I
536962,47,3602,0,0,6,0,0,1,0.0,0.0,0,0,0,0,0,0,0,127,5.0,26,0.0,0,6,de_mirage,4,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,2022-02-14 13:27:48,I
536983,49,3623,15,1,11,6,1,0,0.0,0.0,6,3,1,0,0,0,1,1547,33.0,264,2.0,2,24,de_mirage,7,11.0,1.0,0.0,7.0,17.0,1.0,1.0,5.0,0.0,2.0,1,2022-02-14 13:27:48,I
537138,50,3778,24,4,16,12,0,0,0.0,0.0,11,2,3,0,0,0,5,3018,69.0,494,0.0,0,24,de_vertigo,16,8.0,4.0,0.0,13.0,32.0,8.0,3.0,8.0,3.0,2.0,1,2022-02-14 13:27:48,I
537213,51,3853,13,2,18,3,0,1,0.0,0.0,8,1,1,0,0,0,1,1406,47.0,506,1.0,1,22,de_inferno,13,3.0,2.0,0.0,4.0,17.0,16.0,1.0,5.0,4.0,0.0,0,2022-02-14 13:27:48,I
537398,52,4039,21,2,24,6,0,2,0.0,0.0,11,5,0,0,0,0,3,2728,80.0,393,0.0,0,28,de_mirage,20,4.0,5.0,0.0,9.0,45.0,16.0,0.0,3.0,7.0,0.0,0,2022-02-14 13:27:48,I
537527,53,4169,17,3,16,7,0,3,0.0,0.0,7,2,2,0,0,0,1,2361,67.0,289,1.0,1,26,de_inferno,15,9.0,3.0,0.0,10.0,27.0,22.0,2.0,3.0,0.0,3.0,1,2022-02-14 13:27:48,I
537643,54,4285,15,4,11,6,0,7,0.0,0.0,8,2,1,0,0,0,0,1877,54.0,560,1.0,2,23,de_mirage,0,11.0,4.0,2.0,7.0,24.0,15.0,1.0,4.0,1.0,2.0,1,2022-02-14 13:27:48,I
537645,55,4287,7,1,17,3,0,1,0.0,0.0,3,2,0,0,0,0,0,939,26.0,261,0.0,2,20,de_overpass,9,2.0,0.0,0.0,4.0,9.0,6.0,1.0,6.0,0.0,0.0,0,2022-02-14 13:27:48,I
537889,56,4531,38,7,24,13,0,1,0.0,0.0,18,6,1,0,1,0,6,4793,140.0,827,1.0,1,35,de_mirage,16,10.0,8.0,0.0,17.0,61.0,34.0,2.0,10.0,9.0,7.0,1,2022-02-14 13:27:48,I
537972,57,4614,24,5,21,12,0,1,0.0,0.0,10,3,1,0,1,0,3,3119,79.0,560,1.0,0,29,de_mirage,10,7.0,4.0,0.0,12.0,32.0,17.0,1.0,13.0,2.0,2.0,1,2022-02-14 13:27:48,I
537985,58,4627,16,8,24,2,1,1,0.0,0.0,6,2,2,0,0,0,4,2115,42.0,220,0.0,0,29,de_mirage,8,5.0,5.0,0.0,4.0,19.0,12.0,0.0,3.0,2.0,2.0,1,2022-02-14 13:27:48,I
538016,59,4658,20,0,13,11,1,1,0.0,0.0,6,7,0,0,0,0,2,2422,60.0,468,0.0,1,25,de_mirage,10,11.0,1.0,0.0,12.0,18.0,15.0,2.0,9.0,2.0,2.0,1,2022-02-14 13:27:48,I
538055,60,4697,15,4,24,7,0,0,0.0,1.0,7,4,0,0,0,0,2,1992,47.0,340,0.0,0,25,de_overpass,11,1.0,0.0,0.0,9.0,26.0,5.0,2.0,2.0,3.0,0.0,0,2022-02-14 13:27:48,I
538091,61,4733,36,6,18,12,0,1,0.0,0.0,12,4,1,2,1,0,5,4397,118.0,630,1.0,1,27,de_dust2,14,8.0,4.0,0.0,14.0,47.0,36.0,4.0,3.0,4.0,10.0,1,2022-02-14 13:27:48,I
538136,62,4778,19,4,9,11,1,1,0.0,0.0,3,5,2,0,0,0,3,2432,57.0,609,0.0,0,19,de_dust2,10,10.0,3.0,1.0,14.0,23.0,13.0,0.0,3.0,2.0,2.0,1,2022-02-14 13:27:48,I
538167,64,4809,1,0,7,1,0,0,0.0,0.0,1,0,0,0,0,0,1,189,5.0,108,0.0,1,22,de_mirage,4,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0,2022-02-14 13:27:48,I
538575,65,5217,23,8,29,9,0,0,0.0,1.0,13,5,0,0,0,0,7,3735,92.0,575,0.0,0,36,de_train,16,7.0,11.0,1.0,15.0,41.0,21.0,1.0,14.0,0.0,0.0,1,2022-02-14 13:27:48,I
538755,66,5398,15,4,31,2,1,1,0.0,1.0,13,1,0,0,0,0,1,1528,47.0,617,0.0,0,36,de_inferno,0,5.0,4.0,0.0,2.0,13.0,18.0,2.0,2.0,2.0,8.0,0,2022-02-14 13:27:48,I
538759,67,5402,5,1,15,2,0,0,0.0,0.0,3,1,0,0,0,0,0,850,24.0,147,0.0,1,22,de_inferno,0,6.0,0.0,0.0,4.0,13.0,2.0,0.0,4.0,1.0,0.0,0,2022-02-14 13:27:48,I
538970,68,5613,20,3,19,7,0,1,0.0,0.0,9,4,1,0,0,0,2,2668,68.0,237,1.0,1,24,de_mirage,14,4.0,1.0,0.0,9.0,33.0,14.0,4.0,3.0,2.0,3.0,0,2022-02-14 13:27:48,I
539275,69,5918,25,3,17,14,0,0,0.0,0.0,6,5,3,0,0,0,4,2716,48.0,277,1.0,1,24,de_dust2,20,6.0,1.0,2.0,16.0,22.0,5.0,0.0,2.0,3.0,0.0,1,2022-02-14 13:27:48,I
539347,70,5991,14,1,14,7,0,0,0.0,0.0,6,1,2,0,0,0,1,1858,47.0,504,12.0,1,20,de_mirage,8,5.0,0.0,0.0,9.0,11.0,9.0,3.0,3.0,6.0,6.0,0,2022-02-14 13:27:48,I
539374,71,6018,8,3,20,1,0,0,0.0,0.0,4,2,0,0,0,0,2,1524,57.0,315,0.0,0,22,de_overpass,14,2.0,6.0,0.0,3.0,24.0,17.0,1.0,6.0,2.0,4.0,0,2022-02-14 13:27:48,I
539388,72,6032,19,3,19,12,0,2,0.0,0.0,7,4,1,0,0,0,3,2334,51.0,302,1.0,1,23,de_overpass,7,3.0,3.0,0.0,14.0,20.0,7.0,0.0,5.0,4.0,1.0,0,2022-02-14 13:27:48,I
539418,73,6062,10,2,20,8,0,2,0.0,0.0,4,3,0,0,0,0,1,1247,25.0,338,0.0,0,25,de_inferno,0,4.0,2.0,0.0,9.0,12.0,1.0,1.0,0.0,0.0,2.0,0,2022-02-14 13:27:48,I
539626,74,6270,15,5,20,8,0,2,0.0,0.0,8,2,1,0,0,0,4,2396,68.0,274,0.0,0,22,de_ancient,17,2.0,1.0,0.0,10.0,35.0,16.0,0.0,3.0,1.0,3.0,0,2022-02-14 13:27:48,I
539698,75,6342,26,6,32,8,1,0,0.0,0.0,14,3,2,0,0,0,6,3384,96.0,511,1.0,1,40,de_mirage,11,7.0,7.0,0.0,10.0,35.0,31.0,3.0,5.0,10.0,2.0,0,2022-02-14 13:27:48,I
539806,77,6450,23,6,17,8,0,0,0.0,0.0,9,4,2,0,0,0,4,2959,79.0,500,0.0,0,24,de_dust2,10,6.0,4.0,0.0,8.0,35.0,16.0,4.0,8.0,4.0,4.0,1,2022-02-14 13:27:48,I
539847,78,6491,6,2,18,4,0,0,0.0,0.0,2,2,0,0,0,0,0,991,31.0,230,0.0,0,19,de_mirage,9,1.0,2.0,0.0,6.0,16.0,5.0,0.0,3.0,0.0,1.0,0,2022-02-14 13:27:48,I
539852,79,6496,36,2,12,24,1,1,0.0,0.0,5,7,4,0,1,0,2,4221,87.0,496,1.0,1,26,de_inferno,10,13.0,3.0,0.0,24.0,39.0,6.0,3.0,11.0,1.0,3.0,1,2022-02-14 13:27:48,I
539866,80,6510,17,3,20,5,0,2,0.0,0.0,6,4,1,0,0,0,0,2042,53.0,392,0.0,0,24,de_vertigo,12,4.0,5.0,0.0,7.0,29.0,10.0,1.0,2.0,0.0,4.0,0,2022-02-14 13:27:48,I
540016,81,6661,12,2,19,5,0,0,0.0,0.0,3,3,1,0,0,0,1,1651,48.0,512,1.0,0,23,de_inferno,9,3.0,2.0,0.0,6.0,19.0,9.0,1.0,2.0,5.0,6.0,0,2022-02-14 13:27:48,I
540031,82,6676,23,3,20,12,0,3,0.0,0.0,10,5,1,0,0,0,5,2540,72.0,711,1.0,1,27,de_mirage,10,6.0,0.0,0.0,12.0,30.0,11.0,4.0,8.0,2.0,5.0,0,2022-02-14 13:27:48,I
540145,83,6790,23,8,18,5,1,2,0.0,1.0,10,2,3,0,0,0,5,2895,78.0,425,1.0,0,29,de_mirage,14,10.0,7.0,0.0,6.0,30.0,18.0,1.0,10.0,9.0,4.0,1,2022-02-14 13:27:48,I
540271,84,6916,9,6,11,4,0,2,0.0,1.0,9,0,0,0,0,0,2,1176,26.0,243,0.0,0,23,de_nuke,7,12.0,3.0,0.0,4.0,15.0,5.0,0.0,0.0,2.0,0.0,1,2022-02-14 13:27:48,I
540316,85,6961,21,3,22,8,0,1,0.0,0.0,9,3,2,0,0,0,2,2327,64.0,808,1.0,0,30,de_overpass,18,7.0,6.0,0.0,11.0,33.0,13.0,1.0,3.0,2.0,1.0,1,2022-02-14 13:27:48,I
540608,86,7253,25,3,22,16,0,2,0.0,0.0,13,1,2,1,0,0,2,3364,69.0,463,0.0,0,30,de_inferno,14,8.0,5.0,1.0,17.0,33.0,9.0,3.0,5.0,1.0,1.0,0,2022-02-14 13:27:48,I
540641,87,7286,19,2,14,7,1,2,0.0,0.0,5,2,2,1,0,0,1,2267,56.0,259,0.0,0,22,de_vertigo,12,8.0,4.0,0.0,7.0,23.0,16.0,2.0,5.0,3.0,0.0,1,2022-02-14 13:27:48,I
540870,88,7515,12,3,21,5,0,1,0.0,0.0,6,3,0,0,0,0,1,1752,62.0,430,0.0,0,27,de_inferno,11,6.0,4.0,0.0,6.0,29.0,15.0,1.0,7.0,3.0,1.0,0,2022-02-14 13:27:48,I
540934,89,7579,23,2,26,16,0,0,0.0,1.0,9,2,2,1,0,0,5,3304,83.0,504,0.0,0,29,de_mirage,20,3.0,5.0,0.0,19.0,40.0,17.0,1.0,5.0,1.0,0.0,0,2022-02-14 13:27:48,I
541092,90,7738,44,9,28,22,1,5,0.0,0.0,18,7,4,0,0,0,6,5555,116.0,1226,0.0,0,42,de_inferno,20,12.0,6.0,0.0,27.0,53.0,24.0,4.0,6.0,0.0,2.0,1,2022-02-14 13:27:48,I
541272,91,7919,12,3,13,6,0,1,0.0,0.0,4,4,0,0,0,0,0,1501,39.0,436,1.0,1,22,de_mirage,17,8.0,3.0,0.0,7.0,16.0,12.0,0.0,2.0,1.0,1.0,1,2022-02-14 13:27:48,I
541289,92,7936,23,3,12,3,0,2,0.0,0.0,4,5,3,0,0,0,2,2908,59.0,309,1.0,1,23,de_overpass,7,10.0,1.0,0.0,6.0,33.0,7.0,3.0,4.0,2.0,4.0,1,2022-02-14 13:27:48,I
541480,93,8127,13,6,22,6,0,1,0.0,0.0,5,1,2,0,0,0,2,2227,61.0,300,0.0,0,25,de_mirage,18,3.0,4.0,0.0,7.0,26.0,15.0,2.0,7.0,3.0,1.0,0,2022-02-14 13:27:48,I
541702,94,8349,23,2,11,11,0,1,0.0,0.0,11,3,2,0,0,0,3,2507,61.0,491,0.0,0,22,de_mirage,6,11.0,4.0,0.0,14.0,28.0,11.0,2.0,3.0,1.0,2.0,1,2022-02-14 13:27:48,I
885282,95,8361,27,2,14,8,0,3,0.0,0.0,6,6,3,0,0,0,3,2998,84.0,552,1.0,1,27,de_inferno,9,12.0,2.0,1.0,8.0,44.0,15.0,3.0,13.0,0.0,1.0,1,2022-02-14 13:27:48,I
541747,96,8394,19,7,21,6,1,2,0.0,0.0,10,3,1,0,0,0,4,2305,62.0,380,1.0,0,29,de_mirage,8,7.0,6.0,0.0,8.0,19.0,14.0,1.0,6.0,7.0,7.0,1,2022-02-14 13:27:48,I
541835,97,8482,28,4,13,5,2,3,0.0,0.0,10,4,2,1,0,0,4,2937,72.0,561,0.0,0,24,de_inferno,11,11.0,4.0,0.0,7.0,43.0,17.0,2.0,0.0,1.0,2.0,1,2022-02-14 13:27:48,I
541869,98,8516,26,6,16,10,1,2,0.0,0.0,13,5,1,0,0,0,5,3210,79.0,529,1.0,1,25,de_mirage,11,8.0,5.0,1.0,12.0,29.0,21.0,5.0,4.0,3.0,5.0,1,2022-02-14 13:27:48,I
541927,99,8574,12,4,13,4,0,0,0.0,0.0,10,1,0,0,0,0,1,1825,56.0,432,0.0,0,24,de_nuke,9,10.0,4.0,0.0,6.0,22.0,11.0,3.0,6.0,4.0,4.0,1,2022-02-14 13:27:48,I
541974,100,8621,23,5,17,7,0,1,0.0,1.0,7,5,2,0,0,0,3,3260,66.0,282,4.0,3,29,de_inferno,15,8.0,4.0,1.0,10.0,32.0,10.0,3.0,4.0,2.0,5.0,1,2022-02-14 13:27:48,I
541989,101,8636,7,4,10,2,0,0,0.0,0.0,5,1,0,0,0,0,0,1094,31.0,370,0.0,0,18,de_dust2,10,8.0,4.0,0.0,3.0,11.0,6.0,1.0,3.0,6.0,1.0,1,2022-02-14 13:27:48,I
542016,102,8663,25,1,19,15,1,1,0.0,3.0,8,4,3,0,0,0,2,3311,67.0,489,2.0,2,28,de_dust2,10,7.0,1.0,1.0,23.0,31.0,3.0,2.0,4.0,2.0,2.0,0,2022-02-14 13:27:48,I
542047,103,8695,11,0,16,3,0,1,0.0,0.0,7,2,0,0,0,0,0,1704,63.0,390,0.0,0,17,de_inferno,8,1.0,0.0,0.0,5.0,28.0,14.0,4.0,8.0,1.0,3.0,0,2022-02-14 13:27:48,I
542190,104,8841,17,3,18,3,1,3,0.0,0.0,7,5,0,0,0,0,0,2357,75.0,386,1.0,1,28,de_mirage,16,9.0,4.0,3.0,4.0,29.0,25.0,2.0,10.0,2.0,3.0,1,2022-02-14 13:27:48,I
542229,105,8881,19,3,22,6,1,0,0.0,0.0,10,3,1,0,0,0,3,2988,90.0,541,0.0,0,28,de_ancient,16,6.0,6.0,1.0,12.0,39.0,22.0,3.0,12.0,0.0,2.0,0,2022-02-14 13:27:48,I
542238,106,8890,35,6,16,15,0,2,0.0,0.0,12,3,3,2,0,0,3,4570,109.0,748,3.0,2,29,de_dust2,14,10.0,5.0,0.0,22.0,43.0,28.0,1.0,8.0,3.0,4.0,1,2022-02-14 13:27:48,I
542289,107,8941,17,3,18,6,0,1,0.0,0.0,9,4,0,0,0,0,1,2047,59.0,836,1.0,0,29,de_inferno,16,10.0,3.0,0.0,7.0,29.0,12.0,0.0,6.0,1.0,4.0,0,2022-02-14 13:27:48,I
542439,109,9091,22,4,13,8,0,1,0.0,0.0,7,6,1,0,0,0,3,3113,84.0,553,1.0,0,24,de_inferno,9,9.0,4.0,0.0,9.0,40.0,23.0,2.0,7.0,2.0,1.0,1,2022-02-14 13:27:48,I
542576,110,9228,11,3,25,5,0,0,0.0,0.0,7,2,0,0,0,0,2,1510,51.0,446,0.0,0,29,de_dust2,5,4.0,6.0,0.0,5.0,13.0,11.0,0.0,7.0,11.0,4.0,0,2022-02-14 13:27:48,I
542653,111,9305,15,1,14,6,0,0,0.0,0.0,12,0,1,0,0,0,2,1700,54.0,375,1.0,1,23,de_mirage,9,8.0,2.0,0.0,7.0,24.0,13.0,2.0,5.0,1.0,2.0,1,2022-02-14 13:27:48,I
542706,113,9358,15,6,16,10,0,0,0.0,0.0,5,5,0,0,0,0,6,2246,57.0,481,0.0,0,23,de_vertigo,12,7.0,4.0,0.0,10.0,30.0,10.0,0.0,5.0,1.0,1.0,1,2022-02-14 13:27:48,I
542829,114,9483,17,2,18,6,1,1,0.0,0.0,9,1,2,0,0,0,2,2215,59.0,348,1.0,1,27,de_mirage,14,7.0,1.0,0.0,6.0,29.0,15.0,2.0,4.0,1.0,2.0,0,2022-02-14 13:27:48,I
543037,115,9692,11,3,17,0,1,0,0.0,1.0,9,1,0,0,0,0,0,1324,51.0,330,1.0,1,29,de_overpass,5,11.0,3.0,0.0,1.0,24.0,9.0,3.0,4.0,4.0,6.0,1,2022-02-14 13:27:48,I
543042,116,9697,7,1,18,3,0,2,0.0,1.0,3,2,0,0,0,0,0,1041,31.0,197,0.0,0,19,de_mirage,7,1.0,2.0,1.0,3.0,10.0,5.0,1.0,4.0,4.0,4.0,0,2022-02-14 13:27:48,I
543117,117,9772,21,6,32,13,0,1,0.0,0.0,13,2,0,1,0,0,2,3352,91.0,710,1.0,0,41,de_inferno,10,7.0,10.0,0.0,14.0,41.0,18.0,5.0,6.0,5.0,2.0,0,2022-02-14 13:27:48,I
886711,118,9798,18,5,19,6,0,0,0.0,0.0,6,6,0,0,0,0,0,2564,81.0,589,0.0,1,27,de_dust2,3,9.0,3.0,0.0,6.0,20.0,27.0,1.0,9.0,7.0,11.0,1,2022-02-14 13:27:48,I
